시간,일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),지면온도(°C),시정(10m),전력거래량
8,1,1.32,4,3,28.9,2000,4.413309
9,0.7,1.23,4,4,30.7,1998,5.289848
10,1,2.58,2,2,39.8,2000,6.97117
11,0.8,2.73,7,7,43.5,2000,5.091727
12,0.3,2.17,9,9,38.8,2000,7.168289
13,0.7,2.9,8,8,47.2,1998,7.178112
14,0.8,2.76,8,8,47.4,2000,5.501799
15,0.5,2.1,9,9,41.1,2000,4.465492
16,0.4,1.65,9,9,38.1,2000,2.775036
17,0,0.96,9,9,35.2,2000,2.202737
18,0.1,0.69,8,5,32,2000,0.762562
19,0.2,0.34,7.3333,3.3333,28.7,2000,0.124887
20,0,0.09,6.6666,1.6666,26,2000,0
21,0,0,6,0,24.8,2000,0
22,0,0,6.3333,0,24,2000,0
23,0,0,6.6666,0,23.5,2000,0
0,0,0,7,0,22.9,2000,0
1,0,0,7,0,22.3,2000,0
2,0,0,7,0,21.8,2000,0
3,0,0,7,0,21.5,2000,0
4,0,0,7,0,21.2,2000,0
5,0,0,8,0,20.9,2000,0.062523
6,0,0.04,7,0,21.7,2000,0.744099
7,0,0.34,8,3,23.8,2000,1.287204
8,0,0.51,8,3,25.4,2000,1.92363
9,0,0.63,9,3,27.6,2000,2.287519
10,0,0.58,10,4,28.3,1795,3.016337
11,0,1.01,10,4,31.8,1688,3.107945
12,0,1.13,10,3,32.5,2000,3.308214
13,0,1.23,10,5,32.7,2000,1.903692
14,0,0.68,10,7,29.9,2000,1.600024
15,0,0.6,10,7,29.7,1417,1.054629
16,0,0.41,10,8,27.6,2000,0.658561
17,0,0.29,10,7,24.8,1532,0.40446
18,0,0.14,10,7,23.8,1253,0.108335
19,0,0.07,10,6,23.1,887,0.002418
20,0,0.01,10,7,22.6,1058,0
21,0,0,10,4,22.2,1044,0
22,0,0,10,4,21.9,1381,0
23,0,0,10,7,21.6,1701,0
0,0,0,10,3,21.3,1948,0
1,0,0,10,9,21.2,1941,0
2,0,0,10,6,20.2,1050,0
3,0,0,10,6,19.6,700,0
4,0,0,10,6,19.1,600,0
5,0,0,10,4,18.6,750,0.003132
6,0,0.02,10,4,18.5,600,0.055369
7,0,0.06,10,6,18.7,400,0.249149
8,0,0.15,10,6,19.4,600,1.081535
9,0,0.41,10,6,21,2000,1.962198
10,0,0.49,10,7,22.4,831,2.246863
11,0,0.57,10,8,22.1,597,2.002727
12,0,0.64,10,8,22.1,750,1.21791
13,0,0.54,10,6,21.5,1500,1.137305
14,0,0.38,10,8,21.6,775,1.151286
15,0,0.39,10,7,21.2,875,0.74696
16,0,0.3,10,7,21.1,540,0.715501
17,0,0.32,10,6,20.8,480,0.322854
18,0,0.2,10,8,20.2,406,0.134485
19,0,0.09,10,5,19.4,1380,1.20E-05
20,0,0.02,10,5,18.9,530,0
21,0,0,10,7,18.7,626,0
22,0,0,10,7,18.5,769,0
23,0,0,10,6,18.4,330,0
0,0,0,10,7,18.2,422,0
1,0,0,10,6,17.9,395,0
2,0,0,10,7,17.8,600,0
3,0,0,10,7,17.7,2000,0
4,0,0,10,7,17.7,662,0
5,0,0,10,6,17.6,1800,0.00458
6,0,0.02,10,6,17.8,2000,0.245661
7,0,0.12,10,6,18.8,2000,0.918657
8,0,0.39,10,6,20.1,2000,1.670072
9,0,0.64,10,5,21.9,2000,2.680813
10,0,1.09,10,4,24.6,2000,3.138943
11,0,1.02,10,7,24,2000,2.932808
12,0,1.03,10,6,24.4,2000,4.439054
13,0,1.56,10,4,27.1,1980,5.474118
14,0,1.86,10,2,28.5,2000,3.961726
15,0,1.68,10,4,30.1,2000,4.44344
16,0.1,1.79,9,4,28.5,2000,2.272233
17,0,0.65,10,5,25.7,2000,0.925032
18,0,0.36,10,3,23.7,2000,0.333282
19,0,0.17,9,2,22.5,2000,0.059483
20,0,0.08,9,2,21.3,2000,0
21,0,0,9,9,20.5,2000,0
22,0,0,1,1,20.2,2000,0
23,0,0,0,0,19.8,2000,0
0,0,0,10,5,19.6,2000,0
1,0,0,9,2,19.4,2000,0
2,0,0,0,0,19.2,2000,0
3,0,0,10,10,18.9,2000,0
4,0,0,10,4,19,2000,0
5,0,0,10,4,18.9,2000,0.00766
6,0,0.04,10,10,18.7,2000,0.577785
7,0,0.22,9,9,19.5,2000,1.626153
8,0.2,0.72,8,8,23,2000,3.111567
9,1,2.05,8,8,29,2000,4.594215
10,0.5,1.98,8,8,29.4,2000,7.126802
11,0,1.78,8,7,28.9,2000,6.654511
12,0.5,2.36,7,6,31.2,2000,7.488739
13,0.5,2.86,4,1,36.1,1996,8.982305
14,1,3.68,2,1,37.4,1992,8.596675
15,1,3.37,2,1,36.5,2000,7.627302
16,1,2.89,2,1,34.2,2000,5.80351
17,1,2.24,1,1,31,2000,3.351168
18,1,1.51,0,0,25.8,2000,1.067386
19,1,0.71,0,0,24,2000,0.102305
20,0.6,0.19,2,0,22.2,2000,0
21,0,0,0,0,21.3,2000,0
22,0,0,3,0,20.7,2000,0
23,0,0,3,0,20.2,2000,0
0,0,0,4,4,20.3,2000,0
1,0,0,2,2,19.9,2000,0
2,0,0,2,0,19.5,1984,0
3,0,0,7,7,20.3,2000,0
4,0,0,1,1,19.6,2000,0
5,0,0,3,3,19.2,1646,0.032193
6,0,0.06,7,7,20,1352,0.562774
7,0,0.27,7,7,21.6,1361,1.855736
8,0.6,0.89,3,3,25.2,1512,3.466327
9,1,1.79,4,4,30.2,1588,5.709877
10,0.9,2.29,4,4,33.3,1792,7.554629
11,0.9,3.03,2,2,36.3,1818,8.301466
12,1,3.58,5,5,38.3,1875,6.605753
13,0.5,2.61,8,8,33.4,1830,7.942147
14,0.3,1.87,8,8,31.1,1521,7.996792
15,0.8,2.6,7,7,36.2,1505,6.390128
16,0.9,2.55,5,5,35.8,1713,4.610724
17,0.9,2.03,7,7,33.6,1845,2.459769
18,1,1.39,2,2,28.2,1791,0.846743
19,1,0.63,4,0,25.9,1972,0.110483
20,0.4,0.17,2,0,23.9,1732,0
21,0,0,0,0,22.8,1865,0
22,0,0,2,0,22.4,1598,0
23,0,0,4,0,22.1,1326,0
0,0,0,1,1,21.9,1227,0
1,0,0,3,0,21.6,1214,0
2,0,0,5,0,21.3,1284,0
3,0,0,0,0,21.1,1170,0
4,0,0,1,1,20.8,1118,0
5,0,0,0,0,20.6,1171,0.028082
6,0,0.06,0,0,20.8,1219,0.610866
7,0.3,0.37,0,0,22.6,1041,1.788011
8,0.1,0.39,8,8,25.1,1050,4.193267
9,0.7,1.5,4,4,30.2,1100,6.104678
10,0.8,2.05,2,2,33.7,1150,7.594305
11,0.9,2.79,6,6,35.8,1050,8.148987
12,0.6,2.5,5,5,34.3,882,8.175208
13,0.5,2.45,6,6,39.9,1234,8.10737
14,0.8,2.93,6,6,41.6,1227,7.250246
15,0.7,2.61,7,7,37.9,1043,4.951975
16,0.6,1.91,7,7,38.1,1052,2.84472
17,0.3,1.29,10,5,31.3,1354,2.375192
18,0.3,0.76,6,1,29.2,1297,1.051561
19,0.9,0.52,7,2,27.6,1320,0.133465
20,0,0.15,7,0,25.3,1446,0
21,0,0,6,1,24,1492,0
22,0,0,7,2,23.5,1717,0
23,0,0,6,4,23.1,1539,0
0,0,0,8,0,22.6,1380,0
1,0,0,3,0,22.3,1331,0
2,0,0,6,6,22.3,1205,0
3,0,0,0,0,22,963,0
4,0,0,6,6,21.9,936,0
5,0,0,8,2,22,906,0.019508
6,0,0.06,5,2,22,934,0.491179
7,0,0.22,8,4,23.5,992,1.311429
8,0.1,0.58,6,4,26.1,848,2.881637
9,0,0.76,8,3,27.4,870,4.453439
10,0.2,1.36,9,5,29.2,723,4.246216
11,0,1.32,9,5,30.3,703,3.684026
12,0.1,1.65,8,8,32.2,884,3.879262
13,0,1.12,8,8,30.2,919,5.976026
14,0.1,0.92,8,6,34.8,678,6.962759
15,0.9,2.75,6,6,38.2,934,4.846626
16,0.7,2.07,7,7,33.9,992,3.980035
17,0.3,0.93,7,7,33.5,877,2.198235
18,0.8,1.07,5,5,29.9,876,0.97008
19,1,0.56,2,0,27.1,982,0.083801
20,0.1,0.12,3,0,24.9,926,0
21,0,0,3,3,24,807,0
22,0,0,5,1,23.3,782,0
23,0,0,10,2,23.2,766,0
0,0,0,8,2,22.4,1991,0
1,0,0,8,6,21.8,2000,0
2,0,0,10,9,21.7,2000,0
3,0,0,9,9,22,1963,0
4,0,0,9,9,22,1885,0
5,0,0,9,6,21.9,1944,0.028286
6,0,0.07,10,6,22.2,1990,0.039242
7,0,0.06,10,8,21.9,700,0.119345
8,0,0.07,10,8,21.6,281,0.09415
9,0,0.08,10,8,20.7,128,0.217474
10,0,0.14,10,7,21.6,1100,0.647301
11,0,0.2,10,8,22.2,1481,1.848263
12,0,0.48,10,8,23.5,1640,2.016517
13,0,0.5,10,8,24.2,1510,2.924619
14,0,1.05,10,8,26.7,1578,1.863479
15,0,0.49,10,8,25,1600,1.53897
16,0,0.43,10,7,24.8,1552,1.771028
17,0,0.67,9,7,26.8,1692,1.189664
18,0,0.44,10,7,25.4,1514,0.323974
19,0,0.19,10,9,24.8,1757,0.011245
20,0,0.06,10,6,24.2,1830,0
21,0,0,10,5,24,1975,0
22,0,0,10,9,24,1960,0
23,0,0,10,9,24,1999,0
0,0,0,10,6,23.9,1874,0
1,0,0,10,6,24,1999,0
2,0,0,10,7,24.1,1352,0
3,0,0,10,6,24.2,1991,0
4,0,0,10,7,24.2,1725,0
5,0,0,10,7,24.2,1200,0
6,0,0.01,10,6,23.8,2000,0.033563
7,0,0.07,10,6,23.6,1477,0.495629
8,0,0.17,10,6,23.8,994,0.447103
9,0,0.2,10,7,23.7,280,0.718964
10,0,0.31,10,8,24.2,622,1.339817
11,0,0.44,10,8,25,1427,2.085905
12,0,0.62,10,6,25.1,2000,2.056123
13,0,0.57,10,6,24.5,1964,1.265278
14,0,0.52,10,7,24.2,2000,1.218767
15,0,0.74,10,7,25.6,1778,1.264559
16,0,0.83,10,6,25.2,1659,1.140538
17,0,0.26,10,9,23.8,1387,0.503776
18,0,0.16,10,7,23.3,1545,0.272775
19,0,0.16,9,9,23,1126,0.091912
20,0,0.09,9,8,22.3,1038,0
21,0,0,8,2,21.6,1010,0
22,0,0,5,2,21.3,1051,0
23,0,0,6,6,21.7,694,0
0,0,0,9,9,21.9,558,0
1,0,0,10,10,22,350,0
2,0,0,10,9,21.9,624,0
3,0,0,9,9,22,538,0
4,0,0,9,9,21.8,636,0
5,0,0,8,8,21.3,615,0.009345
6,0,0.03,6,0,20.6,564,0.497726
7,0.5,0.32,6,0,21.7,654,1.454613
8,0,0.39,7,7,23.1,679,3.00961
9,0,0.51,9,9,24.2,655,4.600225
10,0.1,0.9,7,7,28.8,941,6.407395
11,0.7,2.56,7,5,32.6,1341,7.297007
12,0.7,2.64,7,6,34.1,1339,7.689466
13,0.3,1.98,6,6,36.3,1308,8.27856
14,0.8,3.02,6,6,37.3,1463,7.691118
15,0.2,1.53,7,6,32.8,1568,6.401585
16,0.7,2.38,8,7,31.7,1704,3.218306
17,0,0.65,9,6,29.2,1729,1.838155
18,0,0.49,9,6,27.3,1409,0.71361
19,0,0.31,10,1,25.7,1356,0.099481
20,0,0.12,9,0,24.1,1333,0
21,0,0,0,0,23.4,1251,0
22,0,0,7,0,23,1113,0
23,0,0,7,0,22.7,1001,0
0,0,0,3,0,22.4,1075,0
1,0,0,8,3,22.2,1172,0
2,0,0,10,9,22.3,1055,0
3,0,0,8,8,22.4,1107,0
4,0,0,9,9,22.6,1151,0
5,0,0,9,9,22.9,1114,0
6,0,0.04,10,6,23.1,950,0.020043
7,0,0.1,10,7,23.5,946,0.135097
8,0,0.11,10,7,23.7,422,0.250186
9,0,0.09,10,8,23.2,250,0.933702
10,0,0.37,10,6,24.7,310,2.281129
11,0,0.4,10,8,25.1,532,1.552178
12,0,0.7,10,8,26.9,1755,2.686398
13,0,0.54,10,7,26.8,1938,2.271439
14,0,0.72,10,8,27.5,2000,2.165568
15,0,0.61,10,7,27.5,1998,0.795447
16,0,0.39,10,8,26,739,0.675663
17,0,0.2,10,7,25,1805,0.484452
18,0,0.13,10,7,24.1,1100,0.074061
19,0,0.07,10,6,23.7,1115,0.002418
20,0,0.03,10,6,23.2,772,0
21,0,0,10,7,22.9,637,0
22,0,0,10,2,22.7,560,0
23,0,0,10,8,22.4,484,0
0,0,0,10,7,22.5,389,0
1,0,0,10,6,22.4,330,0
2,0,0,10,7,22.4,288,0
3,0,0,10,7,22.5,180,0
4,0,0,10,7,22.4,180,0
5,0,0,10,7,22.1,515,0
6,0,0.01,10,6,22.1,303,0.022023
7,0,0.04,10,8,22.2,333,0.300225
8,0,0.11,10,7,22.6,630,0.782918
9,0,0.21,10,8,23.1,1726,1.367135
10,0,0.41,10,5,23.6,2000,1.251817
11,0,0.43,10,7,23.4,2000,0.879897
12,0,0.29,10,7,23.2,685,0.997547
13,0,0.32,10,8,23.4,1100,1.723794
14,0,0.45,10,8,23.5,1611,0.663727
15,0,0.3,10,8,22.3,376,0.106538
16,0,0.07,10,9,21.5,238,0.000546
17,0,0.04,10,9,20.5,341,0
18,0,0.02,10,9,19.9,226,0
19,0,0.01,10,9,19.6,277,0
20,0,0.01,10,9,19.5,500,0
21,0,0,10,8,19.3,370,0
22,0,0,10,9,18.8,550,0
23,0,0,10,7,18.4,720,0
0,0,0,10,8,18.2,2000,0
1,0,0,9,4,18.1,2000,0
2,0,0,7,2,18.1,2000,0
3,0,0,10,7,18.2,2000,0
4,0,0,10,8,18.3,2000,0
5,0,0,10,8,18.5,2000,0.00084
6,0,0.01,10,3,18.6,2000,0.15219
7,0,0.09,10,6,18.8,2000,0.409775
8,0,0.21,10,7,19.3,2000,0.584394
9,0,0.28,10,7,20,2000,1.671026
10,0,0.42,10,7,21.8,2000,2.593384
11,0,0.99,10,7,23.7,2000,2.284538
12,0,0.98,10,7,23.7,1450,2.170061
13,0,0.83,10,7,24.3,2000,3.486889
14,0,1.19,9,7,27.1,2000,3.876227
15,0,1.14,9,7,25.5,2000,4.156986
16,0.3,1.44,6,3,30.8,2000,4.044245
17,0.4,1.5,8,7,27.6,2000,1.827084
18,0.2,0.71,9,8,24.5,2000,0.975413
19,0.1,0.53,9,7,23.1,2000,0.191608
20,0,0.14,10,2,21.7,2000,0
21,0,0,8,6,21.1,2000,0
22,0,0,10,9,20.7,2000,0
23,0,0,10,8,20.4,2000,0
0,0,0,8,8,20.1,2000,0
1,0,0,8,2,20.2,2000,0
2,0,0,10,0,20.3,2000,0
3,0,0,8,8,20.4,2000,0
4,0,0,8,2,20.2,2000,0
5,0,0,8,8,20.2,2000,0.0008
6,0,0.04,9,9,20.2,2000,0.281427
7,0,0.15,9,9,20.6,2000,1.162455
8,0,0.27,9,4,21.3,2000,1.480711
9,0,0.29,9,6,21.7,2000,2.868905
10,0,0.62,9,5,23.6,2000,4.70751
11,0.2,1.68,9,5,30,2000,6.944118
12,0,1.35,7,4,28.3,2000,6.912401
13,0.1,1.77,7,7,28.9,2000,4.816294
14,0.4,2.75,7,7,35,2000,4.309427
15,0.3,2.02,8,8,31.4,2000,5.766086
16,0.8,2.54,9,5,32.1,2000,2.590068
17,0,1.25,9,3,28.5,2000,1.34449
18,0,0.51,9,5,25.2,2000,0.668534
19,0.1,0.27,9,7,23.3,2000,0.033124
20,0,0.08,10,5,22.4,2000,0
21,0,0,8,8,22,2000,0
22,0,0,8,1,21.2,2000,0
23,0,0,8,2,20.7,2000,0
0,0,0,4,4,20.5,2000,0
1,0,0,6,6,20.2,2000,0
2,0,0,2,2,19.8,2000,0
3,0,0,3,3,19.6,2000,0
4,0,0,8,8,20,2000,0
5,0,0,9,8,20.2,2000,0.003156
6,0,0.05,7,6,20.1,2000,0.276088
7,0.4,0.3,2,2,20.5,2000,1.876696
8,1,1.15,3,2,25.9,2000,4.60004
9,1,1.94,3,1,30.5,2000,6.486146
10,1,2.58,4,0,33.8,1998,7.637922
11,0.8,2.5,7,3,33.7,2000,5.249558
12,0.6,2.8,8,8,32.6,2000,2.862078
13,0,1.25,9,9,31.1,2000,4.225792
14,0,1.45,9,9,30.4,2000,3.550848
15,0,0.68,9,9,28.7,2000,3.844328
16,0.3,1.55,8,3,34.3,2000,2.31883
17,0.3,1.14,7,3,28.3,2000,1.55022
18,0.2,0.5,9,2,27.1,2000,0.47588
19,0,0.18,10,9,25,2000,0.042876
20,0,0.07,10,2,24.1,2000,0
21,0,0,10,8,23.5,2000,0
22,0,0,10,2,23.4,2000,0
23,0,0,9,5,23.4,2000,0
0,0,0,10,7,23.4,2000,0
1,0,0,10,0,22.7,2000,0
2,0,0,10,1,22.6,2000,0
3,0,0,10,7,22.8,2000,0
4,0,0,10,8,22.7,963,0
5,0,0,10,7,22.6,2000,0.0024
6,0,0.01,10,7,22.5,2000,0.086115
7,0,0.07,10,7,22.8,2000,0.555888
8,0,0.27,10,7,24,2000,1.911765
9,0,0.64,10,8,26.4,2000,1.75656
10,0,0.54,10,7,25.4,2000,1.847537
11,0,0.55,10,9,25.7,1971,2.88933
12,0,0.77,10,9,28.5,1979,2.910755
13,0,0.92,10,8,27.4,1252,2.925466
14,0,0.94,10,9,28.8,1201,3.234241
15,0,0.77,10,9,28.2,1205,2.993613
16,0,0.95,10,6,28.3,1641,2.125008
17,0,0.51,10,5,27.2,1807,1.486037
18,0,0.43,10,6,25.9,2000,0.58064
19,0,0.27,10,5,25,1995,0.058234
20,0,0.08,10,4,24,1978,0
21,0,0,10,6,23.5,1585,0
22,0,0,10,2,23.1,1605,0
23,0,0,9,5,22.7,1812,0
0,0,0,10,6,22.8,1918,0
1,0,0,10,6,22.6,1989,0
2,0,0,9,0,22.4,1986,0
3,0,0,10,5,22.3,1988,0
4,0,0,7,7,22.2,2000,0
5,0,0,8,8,21.8,2000,0.00536
6,0,0.04,9,6,22.2,2000,0.335535
7,0,0.15,9,2,23,2000,1.229624
8,0,0.39,10,5,24.4,2000,1.761391
9,0,0.54,10,4,25.3,2000,2.599148
10,0,0.8,10,7,26.8,2000,2.698833
11,0,0.88,10,7,27.9,2000,3.588592
12,0,1.18,10,3,29.9,2000,2.906253
13,0,1,10,6,27.3,2000,2.922296
14,0,0.91,10,5,29.3,2000,3.570437
15,0,1.04,10,6,28.6,2000,1.342052
16,0,0.52,10,7,27.5,2000,1.102992
17,0,0.45,10,9,26.4,783,0.772333
18,0,0.31,10,7,25.8,1718,0.155563
19,0,0.12,10,6,24.7,1371,0.021696
20,0,0.05,10,6,24.1,1973,0
21,0,0,10,4,23.6,2000,0
22,0,0,10,5,23.4,2000,0
23,0,0,10,9,23.3,2000,0
0,0,0,10,3,23.2,2000,0
1,0,0,10,4,23.2,2000,0
2,0,0,10,7,23.1,1200,0
3,0,0,10,7,22.9,1300,0
4,0,0,10,8,22.9,2000,0
5,0,0,10,7,22.8,2000,0
6,0,0,10,8,22.7,2000,0.003198
7,0,0.03,10,6,22.8,2000,0.212159
8,0,0.12,10,6,23.4,2000,0.798382
9,0,0.22,10,7,23.2,2000,0.814407
10,0,0.2,10,8,23.5,709,1.858329
11,0,0.39,10,7,24.5,2000,1.468145
12,0,0.3,10,8,24.1,1100,1.406077
13,0,0.29,10,9,24.5,1676,1.193203
14,0,0.25,10,9,24.4,700,1.715105
15,0,0.29,10,8,25.3,1543,0.674516
16,0,0.39,10,6,25.8,1387,0.827628
17,0,0.4,10,7,26.1,1176,0.869502
18,0,0.19,10,8,25.1,814,0.295637
19,0,0.08,10,7,24.7,360,0
20,0,0.03,10,7,24.3,507,0
21,0,0,10,8,24.1,471,0
22,0,0,10,7,24.1,448,0
23,0,0,10,8,24,200,0
0,0,0,10,6,23.9,280,0
1,0,0,10,6,23.9,448,0
2,0,0,10,8,23.9,354,0
3,0,0,10,7,23.8,313,0
4,0,0,10,4,23.5,442,0
5,0,0,10,8,23.6,744,0
6,0,0.01,10,5,23.5,677,0.140965
7,0,0.08,10,4,24.1,935,0.826113
8,0,0.38,10,10,25.4,590,1.253473
9,0,0.39,9,9,26.3,488,2.040759
10,0,0.75,9,9,27.9,753,4.071384
11,0,1.34,9,7,30,740,3.486925
12,0,1.41,9,5,30.8,1050,4.229163
13,0.1,1.47,9,6,30.7,771,6.354507
14,0.7,2.84,7,5,36,1308,6.239787
15,0.7,2.29,7,4,33.4,1243,4.175679
16,0.4,1.7,8,2,32.4,1781,3.529864
17,0.5,1.3,8,4,30.7,1690,2.222312
18,0.1,0.66,8,2,28.6,1998,1.258561
19,0.5,0.61,9,2,27.1,2000,0.119001
20,0,0.11,3,3,25.2,1928,0
21,0,0,4,4,24.1,1772,0
22,0,0,6,0,23.4,1470,0
23,0,0,6,0,22.9,1694,0
0,0,0,9,2,23.4,1656,0
1,0,0,4,4,23.3,1078,0
2,0,0,7,7,23.4,927,0
3,0,0,9,0,23.5,786,0
4,0,0,8,8,23.6,733,0
5,0,0,8,8,23.3,863,0.00324
6,0,0.03,1,1,23,1161,0.497315
7,0.8,0.35,0,0,23,898,1.982079
8,1,0.9,0,0,26.2,1020,4.243807
9,1,1.63,1,1,30.8,994,5.673115
10,0.9,2.07,3,3,34.8,1200,6.475066
11,0.7,2.44,7,7,34.6,1385,4.618707
12,0.3,1.68,9,8,30.7,1428,4.405772
13,0.1,1.4,9,7,32.6,1222,4.592311
14,0.1,1.26,9,8,30.8,1188,3.130754
15,0.1,0.86,9,9,29,745,1.884066
16,0,0.52,9,5,29.1,1986,2.456103
17,0,0.86,9,8,28.1,2000,1.135178
18,0,0.26,9,6,27.2,2000,0.458152
19,0,0.15,9,9,26.6,1995,0.061932
20,0,0.09,9,8,25.7,1909,0
21,0,0,7,7,25.3,1519,0
22,0,0,5,5,25.4,1381,0
23,0,0,8,8,25.3,852,0
0,0,0,10,8,24.6,852,0
1,0,0,8,7,24.4,2000,0
2,0,0,10,8,24.6,2000,0
3,0,0,10,8,24.6,1766,0
4,0,0,8,6,24.5,1993,0
5,0,0,10,6,24.2,1964,0.00162
6,0,0.01,10,7,24.1,1196,0.046269
7,0,0.04,10,8,24.4,1076,0.498258
8,0,0.14,10,8,25.2,904,0.813961
9,0,0.23,10,8,25.8,1111,1.376571
10,0,0.46,10,7,28,1039,3.474164
11,0,0.93,10,7,28.7,1307,1.351309
12,0,0.3,10,9,27,601,1.045206
13,0,0.26,10,8,26.1,568,1.474265
14,0,0.69,10,8,27.9,2000,1.457985
15,0,0.47,10,7,27.8,1128,1.993944
16,0,0.6,10,8,27.6,1140,1.242933
17,0,0.41,10,7,27.6,1191,1.32481
18,0,0.41,10,7,26.9,1582,0.617384
19,0,0.31,8,8,26.4,1473,0.038753
20,0,0.05,8,7,24.8,1989,0
21,0,0,8,8,24.4,2000,0
22,0,0,8,8,24.5,1957,0
23,0,0,10,7,24.5,1100,0
0,0,0,10,8,24.4,450,0
1,0,0,10,9,24.3,500,0
2,0,0,10,10,24.2,345,0
3,0,0,10,10,24.2,205,0
4,0,0,10,10,24.2,258,0
5,0,0,10,9,24.2,150,0
6,0,0,10,9,24.4,129,0.030669
7,0,0.06,10,9,24.8,110,0.35641
8,0,0.11,10,8,25.1,150,0.596803
9,0,0.25,10,8,26.1,181,0.911478
10,0,0.35,10,8,26.6,228,1.45149
11,0,0.39,10,8,26.9,291,1.331519
12,0,0.22,10,8,26.3,550,1.310132
13,0,0.26,10,9,26.5,1238,1.310115
14,0,0.27,10,7,26.2,638,0.6923
15,0,0.28,10,7,26.3,1429,0.248202
16,0,0.11,10,6,24.6,1100,0.034521
17,0,0.04,10,7,24.1,1050,0.322081
18,0,0.14,10,5,24.3,1500,0.071131
19,0,0.06,10,5,24,1580,0
20,0,0.01,10,7,23.9,1350,0
21,0,0,10,7,24.1,982,0
22,0,0,10,7,24.3,1346,0
23,0,0,10,8,24.4,1446,0
0,0,0,10,8,24.5,1283,0
1,0,0,10,7,24.4,1265,0
2,0,0,10,8,24.5,593,0
3,0,0,10,8,24.5,300,0
4,0,0,10,8,24.4,779,0
5,0,0,10,9,24.4,252,0
6,0,0,10,9,24.3,388,0.009003
7,0,0.01,10,8,24.3,847,0.170983
8,0,0.06,10,8,24.4,725,0.25681
9,0,0.05,10,7,24.4,700,0.130463
10,0,0.1,10,8,24.6,800,0.287564
11,0,0.09,10,8,24.7,850,0.710855
12,0,0.23,10,8,26,950,1.112352
13,0,0.4,10,8,26,950,1.774903
14,0,0.4,10,7,26.2,960,1.834871
15,0,0.65,10,6,27.5,1826,0.685457
16,0,0.26,10,4,26.4,1740,1.399499
17,0,0.55,10,3,27.2,2000,0.688655
18,0,0.24,10,7,25.8,2000,0.031022
19,0,0.05,10,8,24.4,155,0
20,0,0,10,8,23.9,850,0
21,0,0,10,10,24,1331,0
22,0,0,9,9,24.1,1333,0
23,0,0,10,10,24.2,819,0
0,0,0,10,9,24.4,500,0
1,0,0,10,9,24.5,389,0
2,0,0,8,8,24.6,395,0
3,0,0,9,9,24.7,443,0
4,0,0,10,8,24.7,420,0
5,0,0,10,8,24.7,420,0
6,0,0.01,10,8,24.7,451,0.037238
7,0,0.06,10,8,24.9,540,0.456324
8,0,0.13,10,8,25.3,700,0.895039
9,0,0.18,10,7,25.7,493,2.16613
10,0,0.26,10,6,26.3,477,2.552969
11,0,0.53,10,8,27.3,511,3.47401
12,0,0.73,10,5,29.2,629,3.370228
13,0,0.91,10,4,28.7,709,3.913594
14,0,1.15,10,6,30.3,950,4.783369
15,0.4,1.79,9,5,31.6,1105,2.768673
16,0,1.05,10,7,30.3,1267,1.617804
17,0,0.53,10,4,28.4,669,1.522762
18,0,0.43,10,7,27.9,846,0.690485
19,0,0.26,9,2,26.8,980,0.011833
20,0,0.04,5,5,26.2,901,0
21,0,0,9,9,25.7,900,0
22,0,0,10,6,25.6,721,0
23,0,0,10,7,25.3,600,0
0,0,0,10,6,25.2,450,0
1,0,0,10,5,25.1,457,0
2,0,0,10,2,25.1,481,0
3,0,0,10,4,25,492,0
4,0,0,10,7,25,462,0
5,0,0,10,6,25,523,0
6,0,0.02,10,7,25.1,667,0.00664
7,0,0.03,10,8,25.1,622,0.024367
8,0,0.03,10,8,25,600,0.353075
9,0,0.11,10,9,25.7,546,0.553877
10,0,0.18,10,8,25.8,575,0.8232
11,0,0.21,10,7,26.3,488,1.254769
12,0,0.38,10,9,27.6,598,1.83418
13,0,0.58,10,8,28.4,554,2.784983
14,0,0.56,10,6,29.5,698,2.614855
15,0,0.76,9,4,30.4,835,4.648095
16,0,0.88,9,4,29.8,1419,1.985845
17,0,0.6,10,5,28.6,1782,1.602774
18,0,0.29,10,3,27.8,1771,0.784736
19,0.1,0.33,9,4,27.6,1350,0.074025
20,0,0.06,10,7,26.3,476,0
21,0,0,9,4,25.8,751,0
22,0,0,7,1,25.3,835,0
23,0,0,10,6,25.4,858,0
0,0,0,10,8,25.1,192,0
1,0,0,10,8,24.9,220,0
2,0,0,10,8,24.7,500,0
3,0,0,10,8,24.4,450,0
4,0,0,10,8,24.3,300,0
5,0,0,10,9,24.2,170,0
6,0,0,10,9,23.7,250,0
7,0,0.01,10,9,23.3,190,0.0008
8,0,0.02,10,9,23.4,300,0.154153
9,0,0.07,10,8,23.8,600,0.578625
10,0,0.13,10,9,23.9,1588,0.700198
11,0,0.16,10,8,24.2,665,2.170842
12,0.1,1.17,9,9,27.9,1982,4.279863
13,0,1.23,9,9,28.3,1820,4.428957
14,0,0.73,10,8,26.4,1087,3.658183
15,0,0.57,9,9,27.6,1200,2.968645
16,0,0.86,8,8,29,1932,3.499649
17,0.1,0.99,8,8,28.2,1961,2.023095
18,0,0.51,9,7,26.8,2000,0.522735
19,0,0.24,8,1,24.9,2000,0.019314
20,0,0.05,10,3,24,1992,0
21,0,0,4,4,23.3,1642,0
